timestamp,i,j,duration
232920,71,147,20
232920,743,893,20
232940,54,158,20
232940,71,147,20
232940,89,1204,20
232940,743,893,20
232940,97,720,20
232960,97,720,20
232960,889,939,20
232960,89,720,20
232960,743,893,20
232960,54,158,20
232960,89,97,20
232980,220,720,20
232980,889,939,20
232980,99,1164,20
232980,743,893,20
233000,743,893,20
233020,743,893,20
233060,743,893,20
233060,172,743,20
233080,59,939,20
233080,743,893,20
233100,59,939,20
233100,372,859,20
233120,59,939,20
233160,156,447,20
233160,642,884,20
233180,156,447,20
233180,59,939,20
233180,89,720,20
233180,372,859,20
233200,99,1164,20
233220,89,720,20
233220,39,939,20
233220,372,859,20
233220,39,889,20
233240,89,720,20
233240,39,889,20
233240,372,859,20
233240,74,178,20
233280,39,889,20
233280,172,743,20
233300,372,859,20
233320,156,447,20
233320,77,779,20
233340,156,447,20
233340,77,779,20
233360,156,447,20
233380,156,447,20
233380,77,779,20
233400,39,428,20
233400,77,779,20
233400,510,638,20
233420,77,779,20
233420,510,638,20
233420,59,407,20
233440,77,779,20
233440,99,1164,20
233440,510,638,20
233460,39,428,20
233460,77,779,20
233460,510,638,20
233460,59,407,20
233480,77,779,20
233480,372,859,20
233480,59,407,20
233520,77,779,20
233600,156,447,20
233600,378,1492,20
233640,372,859,20
233660,172,743,20
233660,744,845,20
233660,99,1164,20
233660,372,859,20
233680,372,859,20
233760,156,372,20
233780,156,447,20
233780,261,295,20
233780,156,372,20
233800,261,295,20
233800,628,970,20
233820,275,322,20
233820,628,970,20
233840,275,322,20
233860,275,322,20
233880,275,322,20
233900,275,322,20
233920,15,178,20
233920,275,322,20
233940,15,178,20
233940,275,322,20
233960,275,322,20
233980,15,178,20
233980,275,322,20
234000,15,178,20
234000,275,322,20
234020,267,366,20
234020,275,322,20
234040,267,366,20
234040,275,322,20
234060,267,366,20
234060,275,322,20
234080,267,366,20
234080,275,322,20
234080,119,267,20
234100,252,882,20
234100,267,366,20
234100,147,387,20
234100,275,322,20
234100,372,859,20
234120,366,428,20
234120,267,366,20
234120,99,1164,20
234120,275,322,20
234120,372,859,20
234140,267,366,20
234140,275,322,20
234160,267,366,20
234160,275,322,20
234180,252,882,20
234180,267,366,20
234180,275,322,20
234200,252,882,20
234200,267,366,20
234200,372,859,20
234200,275,322,20
234220,267,366,20
234220,275,322,20
234240,252,882,20
234240,267,366,20
234240,99,1164,20
234260,252,882,20
234260,267,366,20
234280,252,882,20
234280,267,366,20
234280,744,845,20
234300,267,366,20
234300,39,267,20
234300,275,322,20
234320,267,366,20
234320,275,366,20
234320,275,322,20
234340,267,366,20
234340,99,1164,20
234360,267,366,20
234360,267,275,20
234360,275,322,20
234360,39,219,20
234380,252,882,20
234380,267,366,20
234380,275,322,20
234380,156,372,20
234400,267,366,20
234400,275,322,20
234420,267,366,20
234420,275,322,20
234440,267,366,20
234460,267,366,20
234460,275,322,20
234480,267,366,20
234480,275,322,20
234480,119,267,20
234500,267,366,20
234500,275,322,20
234520,267,366,20
234520,275,322,20
234540,267,366,20
234540,998,1260,20
234540,275,322,20
234560,267,366,20
234560,99,1164,20
234560,275,322,20
234560,119,267,20
234580,272,486,20
234580,267,366,20
234580,275,322,20
234600,267,366,20
234600,119,267,20
234640,156,447,20
234640,71,119,20
234640,267,366,20
234640,99,1164,20
234640,71,889,20
234660,267,366,20
234660,156,372,20
234680,267,366,20
234680,156,372,20
234700,267,366,20
234700,99,1164,20
234700,744,845,20
234720,178,242,20
234720,99,1164,20
234720,267,366,20
234740,178,242,20
234740,267,366,20
234760,178,242,20
234760,200,874,20
234760,275,322,20
234760,267,366,20
234780,267,366,20
234780,200,874,20
234780,275,322,20
234800,178,242,20
234800,200,874,20
234800,267,366,20
234820,178,242,20
234820,200,874,20
234820,275,322,20
234820,267,366,20
234840,407,790,20
234840,267,366,20
234840,200,874,20
234860,407,790,20
234860,200,874,20
234860,275,322,20
234880,407,790,20
234880,468,908,20
234880,200,874,20
234900,200,874,20
234900,372,859,20
234920,178,242,20
234920,200,874,20
234920,99,1164,20
234940,178,242,20
234940,741,886,20
234960,178,242,20
234960,741,886,20
234960,165,498,20
234960,407,790,20
234960,322,468,20
234960,267,366,20
234980,322,468,20
234980,178,242,20
234980,407,790,20
234980,372,859,20
234980,741,886,20
235000,322,468,20
235000,275,468,20
235000,99,1164,20
235000,275,322,20
235020,267,366,20
235020,99,1164,20
235020,741,886,20
235020,322,468,20
235020,275,468,20
235020,275,322,20
235040,322,468,20
235040,267,366,20
235040,407,790,20
235040,99,1164,20
235060,322,468,20
235060,407,790,20
235080,461,874,20
235080,322,468,20
235080,741,886,20
235100,322,468,20
235100,275,468,20
235100,407,790,20
235120,322,468,20
235120,372,859,20
235140,165,498,20
235140,99,1164,20
235140,322,468,20
235160,99,1164,20
235160,250,1164,20
235180,99,1164,20
235200,250,1164,20
235220,99,1164,20
235260,99,1164,20
235260,275,322,20
235280,275,322,20
235380,215,1323,20
235380,122,790,20
235380,275,322,20
235400,122,790,20
235400,275,322,20
235420,275,322,20
235440,275,322,20
235460,275,322,20
235480,653,874,20
235480,275,322,20
235500,156,447,20
235500,653,874,20
235500,99,1164,20
235520,156,447,20
235520,653,874,20
235540,653,874,20
235540,466,525,20
235540,486,525,20
235560,55,1245,20
235560,372,859,20
235580,55,1245,20
235580,372,859,20
235580,275,882,20
235600,156,447,20
235600,55,1245,20
235600,407,790,20
235600,99,1164,20
235600,372,859,20
235620,97,220,20
235620,372,859,20
235640,97,220,20
235640,99,1164,20
235640,89,720,20
235640,372,859,20
235660,466,525,20
235660,97,220,20
235660,407,790,20
235660,372,859,20
235680,55,1245,20
235700,122,407,20
235700,122,790,20
235700,407,790,20
235720,122,790,20
235760,372,859,20
235780,97,720,20
235780,77,580,20
235780,372,859,20
235800,122,790,20
235800,97,720,20
235800,372,859,20
235820,215,1323,20
235820,122,790,20
235820,97,720,20
235820,372,859,20
235840,55,1245,20
235840,97,720,20
235840,372,859,20
235860,97,720,20
235860,99,1164,20
235860,372,859,20
235880,97,720,20
235900,97,720,20
235900,372,859,20
235920,97,720,20
235920,372,447,20
235920,99,1164,20
235920,156,372,20
235940,97,720,20
235940,372,447,20
235960,97,720,20
235960,99,1164,20
235980,97,720,20
235980,99,1164,20
236000,694,859,20
236040,99,1164,20
236100,99,1164,20
236120,215,1323,20
236140,215,1323,20
236140,486,525,20
236140,55,1245,20
236160,215,1323,20
236160,486,525,20
236160,694,859,20
236160,99,250,20
236180,250,859,20
236180,215,1323,20
236220,378,741,20
236240,215,1323,20
236240,220,720,20
236240,378,741,20
236260,99,1164,20
236300,466,525,20
236300,603,954,20
236320,466,525,20
236340,353,372,20
236340,466,525,20
236360,353,372,20
236360,215,1323,20
236360,486,525,20
236380,353,372,20
236400,603,1245,20
236400,99,1164,20
236400,486,525,20
236420,353,372,20
236440,353,372,20
236440,184,893,20
236440,603,954,20
236440,99,1164,20
236460,353,372,20
236480,99,1164,20
236520,97,720,20
236520,99,1164,20
236540,272,486,20
236540,603,1245,20
236560,272,486,20
236560,466,525,20
236560,603,1245,20
236560,99,1164,20
236580,215,1323,20
236580,486,525,20
236600,486,525,20
236640,603,1245,20
236660,603,1245,20
236680,486,525,20
236720,884,1323,20
236760,520,1414,20
236760,603,1245,20
236800,603,1245,20
236820,99,1164,20
236840,99,1164,20
236880,378,626,20
236900,77,580,20
236900,378,626,20
236920,15,353,20
236940,998,1260,20
236960,603,1245,20
236960,99,1164,20
236980,603,1245,20
236980,99,1164,20
237000,603,1245,20
237020,117,520,20
237040,99,1164,20
237060,751,859,20
237060,603,1245,20
237060,694,859,20
237080,117,520,20
237080,261,694,20
237080,372,491,20
237120,603,1245,20
237120,99,1164,20
237140,603,1245,20
237140,99,1164,20
237160,156,447,20
237160,401,603,20
237160,99,1164,20
237180,401,603,20
237180,99,1164,20
237200,401,603,20
237220,401,603,20
237220,353,1164,20
237240,401,603,20
237260,401,603,20
237260,99,1164,20
237260,603,1245,20
237280,401,603,20
237280,603,1245,20
237300,401,603,20
237300,401,1245,20
237300,603,1245,20
237320,401,603,20
237320,603,1245,20
237340,401,603,20
237340,603,1245,20
237360,343,428,20
237360,401,603,20
237360,99,1164,20
237360,603,1245,20
237380,401,603,20
237380,603,1245,20
237400,401,603,20
237420,99,1164,20
237460,343,428,20
237460,99,1164,20
237460,15,353,20
237480,401,603,20
237480,603,1245,20
237500,401,603,20
237500,603,1245,20
237520,401,603,20
237520,353,720,20
237540,401,603,20
237540,603,1245,20
237540,99,1164,20
237540,346,603,20
237560,401,603,20
237580,401,603,20
237600,99,1164,20
237620,401,603,20
237640,401,603,20
237640,343,428,20
237660,401,603,20
237660,99,1164,20
237680,401,603,20
237680,99,1164,20
237680,353,720,20
237700,401,603,20
237720,401,603,20
237740,401,603,20
237780,401,603,20
237800,401,603,20
237800,54,158,20
237800,343,428,20
237820,401,603,20
237820,372,491,20
237820,343,428,20
237840,401,603,20
237840,372,491,20
237860,401,1245,20
237880,401,1245,20
237880,99,1164,20
237900,401,1245,20
237960,99,1164,20
237980,97,220,20
237980,99,1164,20
238000,97,220,20
238020,401,1245,20
238040,401,1245,20
238060,401,1245,20
238080,97,220,20
238080,401,1245,20
238100,119,366,20
238100,99,1164,20
238120,119,366,20
238140,119,366,20
238160,119,366,20
238160,99,1164,20
238160,744,845,20
238180,119,366,20
238180,99,1164,20
238200,97,220,20
238200,401,1245,20
238200,119,366,20
238220,97,220,20
238220,54,158,20
238220,119,366,20
238240,97,220,20
238240,119,366,20
238240,215,580,20
238260,97,220,20
238260,54,158,20
238260,119,366,20
238280,97,220,20
238280,54,158,20
238280,99,1164,20
238280,119,366,20
238300,97,220,20
238300,401,603,20
238300,119,366,20
238300,603,1245,20
238320,401,603,20
238320,97,220,20
238320,54,158,20
238320,119,366,20
238320,603,1245,20
238340,97,220,20
238340,119,366,20
238340,232,845,20
238360,401,1245,20
238360,54,158,20
238360,99,1164,20
238360,119,366,20
238380,401,1245,20
238380,54,158,20
238380,119,366,20
238400,119,366,20
238400,99,1164,20
238420,401,1245,20
238420,97,220,20
238420,54,158,20
238420,119,366,20
238440,401,1245,20
238440,97,220,20
238440,54,158,20
238440,99,1164,20
238440,119,366,20
238460,119,366,20
238480,54,158,20
238480,119,366,20
238500,97,220,20
238500,119,366,20
238520,119,366,20
238520,401,954,20
238540,603,954,20
238540,54,158,20
238540,401,954,20
238540,119,366,20
238560,119,366,20
238560,603,954,20
238580,466,753,20
238580,97,220,20
238580,119,366,20
238580,603,954,20
238600,119,366,20
238620,97,720,20
238620,603,954,20
238620,99,1164,20
238620,119,366,20
238640,466,753,20
238640,119,366,20
238660,466,753,20
238660,119,366,20
238660,744,845,20
238680,466,753,20
238680,119,366,20
238700,466,753,20
238700,119,366,20
238720,466,753,20
238720,119,366,20
238720,99,1164,20
238740,119,366,20
238760,119,366,20
238760,99,1164,20
238780,119,366,20
238800,119,366,20
238820,119,366,20
238840,119,366,20
238860,119,366,20
238860,603,954,20
238880,119,366,20
238880,603,954,20
238880,215,580,20
238900,119,366,20
238900,603,954,20
238920,119,366,20
238920,603,954,20
238940,322,634,20
238940,603,954,20
238940,119,366,20
238960,119,366,20
238960,603,954,20
238980,119,366,20
238980,603,954,20
238980,99,1164,20
239000,119,366,20
239000,603,954,20
239020,119,366,20
239020,603,954,20
239040,119,366,20
239040,147,603,20
239060,119,366,20
239060,99,1164,20
239080,119,366,20
239100,119,366,20
239120,119,366,20
239140,119,366,20
239160,119,366,20
239180,119,366,20
239200,119,366,20
239220,119,366,20
239240,119,366,20
239240,99,1164,20
239260,119,366,20
239280,220,720,20
239280,119,366,20
239300,119,366,20
239320,119,366,20
239340,158,694,20
239340,119,366,20
239340,99,1164,20
239360,220,720,20
239360,119,366,20
239380,220,720,20
239380,119,366,20
239400,119,366,20
239420,119,366,20
239440,119,366,20
239460,119,366,20
239460,99,1164,20
239480,119,366,20
239500,119,366,20
239520,119,366,20
239540,119,366,20
239560,119,366,20
239580,119,366,20
239600,119,366,20
239620,119,366,20
239640,119,366,20
239660,119,366,20
239680,119,366,20
239700,119,366,20
239720,119,366,20
239740,119,366,20
239760,119,366,20
239760,99,1164,20
239780,119,366,20
239800,119,366,20
239820,119,366,20
239840,119,366,20
239860,119,366,20
239880,119,366,20
239900,119,366,20
239920,119,366,20
239940,119,366,20
239960,119,366,20
239980,119,366,20
239980,99,1164,20
240000,119,366,20
240020,119,366,20
240040,119,366,20
240040,99,1164,20
240060,119,366,20
240080,119,366,20
240080,99,1164,20
240100,119,366,20
240120,322,634,20
240120,119,366,20
240140,119,366,20
240140,99,1164,20
240160,119,366,20
240160,99,1164,20
240180,322,634,20
240180,119,366,20
240200,119,366,20
240220,119,366,20
240240,119,366,20
240260,119,366,20
240280,119,366,20
240280,99,1164,20
240300,119,366,20
240320,119,366,20
240340,119,366,20
240340,99,1164,20
240360,119,366,20
240380,119,366,20
240400,119,366,20
240420,119,366,20
240420,275,882,20
240440,119,366,20
240440,99,1164,20
240460,119,366,20
240480,119,366,20
240480,99,1164,20
240500,119,366,20
240520,119,366,20
240540,119,366,20
240560,119,366,20
240560,99,1164,20
240580,119,366,20
240600,119,366,20
240620,119,366,20
240640,119,366,20
240660,119,366,20
240680,119,366,20
240700,119,366,20
240720,119,366,20
240740,333,656,20
240740,119,366,20
240760,119,366,20
240780,119,366,20
240800,119,366,20
240820,119,366,20
240820,99,1164,20
240840,119,366,20
240860,119,366,20
240860,99,1164,20
240880,119,366,20
240900,119,366,20
240920,119,366,20
240940,119,366,20
240940,99,1164,20
240960,119,366,20
240960,99,1164,20
240980,119,366,20
241000,119,366,20
241020,119,366,20
241020,99,1164,20
241040,119,366,20
241060,119,366,20
241060,99,1164,20
241080,119,366,20
241080,99,1164,20
241100,119,366,20
241120,119,366,20
241140,119,366,20
241160,119,366,20
241160,99,1164,20
241180,119,366,20
241200,119,366,20
241220,119,366,20
241240,119,366,20
241240,99,1164,20
241260,119,366,20
241260,99,1164,20
241280,119,366,20
241300,119,366,20
241320,119,366,20
241340,119,366,20
241360,119,366,20
241380,119,366,20
241400,119,366,20
241420,119,366,20
241420,99,1164,20
241440,119,366,20
241460,119,366,20
241480,119,366,20
241500,119,366,20
241520,119,366,20
241520,99,1164,20
241540,119,366,20
241560,119,366,20
241580,119,366,20
241600,119,366,20
241600,99,1164,20
241620,119,366,20
241640,119,366,20
241660,119,366,20
241680,119,366,20
241700,119,366,20
241720,119,366,20
241740,119,366,20
241760,119,366,20
241780,119,366,20
241800,119,366,20
241800,99,1164,20
241820,119,366,20
241840,119,366,20
241860,119,366,20
241880,119,366,20
241900,119,366,20
241920,119,366,20
241940,119,366,20
241960,119,366,20
241980,119,366,20
242000,119,366,20
242020,119,366,20
242040,119,366,20
242040,99,1164,20
242060,119,366,20
242080,119,366,20
242100,119,366,20
242120,119,366,20
242140,119,366,20
242160,119,366,20
242160,215,401,20
242180,119,366,20
242180,99,1164,20
242200,119,366,20
242220,119,366,20
242220,99,1164,20
242240,119,366,20
242260,119,366,20
242260,99,1164,20
242280,119,366,20
242300,119,366,20
242320,119,366,20
242320,99,1164,20
242340,119,366,20
242360,119,366,20
242380,119,366,20
242400,119,366,20
242400,99,1164,20
242420,119,366,20
242440,119,366,20
242460,119,366,20
242460,99,1164,20
242480,119,366,20
242500,119,366,20
242500,99,1164,20
242520,119,366,20
242540,119,366,20
242540,99,1164,20
242560,119,366,20
242560,99,1164,20
242580,119,366,20
242580,215,401,20
242600,119,366,20
242600,99,1164,20
